client_id,client_type,first_name,last_name,date_of_birth,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,predicted_cluster_id,predicted_cluster_name
C1197,Individual,Julio,Campos,1975-01-01,Male,USA,Quebec,Investment,3,No,Client,C1,Global Investor
C1198,Individual,Warren,Stephenson,1975-01-01,Female,UK,Brussels,Investment,3.7,Yes,Direct,C1,Global Investor
C1199,Individual,Luis,Poole,1975-01-01,Male,Canada,Dubai,Investment,4.4,No,Corporate,C1,Global Investor
C1200,Individual,Mohammad,Bright,1975-01-01,Female,Germany,California,Investment,3,Yes,Website,C1,Global Investor
C1201,Individual,Davion,Hall,1975-01-01,Male,France,Nevada,Investment,3.7,No,Agency,C1,Global Investor
C1202,Individual,Logan,Weaver,1975-01-01,Female,Belgium,Arizona,Investment,4.4,Yes,Client,C1,Global Investor
C1203,Individual,Kaylin,Green,1975-01-01,Male,Mexico,Colorado,Investment,3,No,Direct,C1,Global Investor
C1204,Individual,Ruben,Sanders,1975-01-01,Female,Russia,Oregon,Investment,3.7,Yes,Corporate,C1,Global Investor
C1205,Individual,Gianni,Carter,1975-01-01,Male,Denmark,Washington,Investment,4.4,No,Website,C1,Global Investor
C1206,Individual,Emilie,Wilson,1975-01-01,Female,Australia,Texas,Investment,3,Yes,Agency,C1,Global Investor
C1207,Individual,Crystal,Harris,1975-01-01,Male,USA,Virginia,Personal Use,3.7,No,Client,C1,Global Investor
C1208,Individual,Annabel,Alexander,1975-01-01,Female,USA,Georgia,Personal Use,4.4,Yes,Direct,C2,First-Time Buyer
C1209,Individual,Rachel,Williams,1975-01-01,Male,USA,New York,Investment,3,No,Corporate,C1,Global Investor
C1210,Individual,Madalyn,Chavez,1975-01-01,Female,USA,Florida,Personal Use,3.7,Yes,Website,C2,First-Time Buyer
C1211,Individual,Michelle,Peterson,1975-01-01,Male,USA,Utah,Personal Use,4.4,No,Agency,C4,Luxury Investor
C1212,Individual,Ezra,Kim,1975-01-01,Female,USA,Ohio,Investment,3,Yes,Client,C2,First-Time Buyer
C1213,Individual,Ramiro,Martin,1975-01-01,Male,USA,London,Personal Use,3.7,No,Direct,C1,Global Investor
C1214,Individual,Emely,Adams,1975-01-01,Female,USA,Berlin,Personal Use,4.4,Yes,Corporate,C2,First-Time Buyer
C1215,Individual,Hazel,Johnson,1975-01-01,Male,UK,Paris,Investment,3,No,Website,C1,Global Investor
C1216,Corporate,Elara,Co,1975-01-01,Other,Canada,Ontario,Investment,3.7,No,Agency,C3,Corporate Buyer
C1217,Individual,Dayton,Campbell,1975-01-01,Male,Germany,Quebec,Investment,4.4,No,Client,C1,Global Investor
C1218,Individual,Piotr,Brooks,1975-01-01,Female,France,Brussels,Investment,3,Yes,Direct,C1,Global Investor
C1219,Individual,Memphis,Pierce,1975-01-01,Male,Belgium,Dubai,Investment,3.7,No,Corporate,C1,Global Investor
C1220,Individual,Arabella,Roberts,1975-01-01,Female,Mexico,California,Investment,4.4,Yes,Website,C1,Global Investor
C1221,Individual,Sincere,Gray,1975-01-01,Male,Russia,Nevada,Investment,3,No,Agency,C1,Global Investor
C1222,Individual,Lara,James,1975-01-01,Female,Denmark,Arizona,Investment,3.7,Yes,Client,C1,Global Investor
C1223,Individual,Valentina,Price,1975-01-01,Male,Australia,Colorado,Investment,4.4,No,Direct,C1,Global Investor
C1224,Individual,Case,Evans,1975-01-01,Female,USA,Oregon,Investment,3,Yes,Corporate,C2,First-Time Buyer
C1225,Individual,Van,Wood,1975-01-01,Male,USA,Washington,Personal Use,3.7,No,Website,C1,Global Investor
C1226,Individual,Emmy,Foster,1975-01-01,Female,USA,Texas,Personal Use,4.4,Yes,Agency,C2,First-Time Buyer
C1227,Individual,Colin,Phillips,1975-01-01,Male,USA,Virginia,Investment,3,No,Client,C1,Global Investor
C1228,Individual,Anya,Stone,1975-01-01,Female,USA,Georgia,Personal Use,3.7,Yes,Direct,C2,First-Time Buyer
C1229,Individual,Parker,Richardson,1975-01-01,Male,USA,New York,Personal Use,4.4,No,Corporate,C4,Luxury Investor
C1230,Individual,Ivan,Reyes,1975-01-01,Female,USA,Florida,Investment,3,Yes,Website,C2,First-Time Buyer
C1231,Individual,Larry,Jordan,1975-01-01,Male,USA,Utah,Personal Use,3.7,No,Agency,C1,Global Investor
C1232,Individual,Matthew,Owens,1975-01-01,Female,UK,Ohio,Investment,4.4,Yes,Client,C1,Global Investor
C1233,Individual,Mary,Rogers,1975-01-01,Male,Canada,London,Investment,3,No,Direct,C1,Global Investor
C1234,Individual,Carolyn,Hughes,1975-01-01,Female,Germany,Berlin,Investment,3.7,Yes,Corporate,C1,Global Investor
C1235,Individual,Pamela,Allen,1975-01-01,Male,France,Paris,Investment,4.4,No,Website,C1,Global Investor
C1236,Individual,Jacob,Patterson,1975-01-01,Female,Belgium,Ontario,Investment,3,Yes,Agency,C1,Global Investor
C1237,Individual,Julie,Baker,1975-01-01,Male,Mexico,Quebec,Investment,3.7,No,Client,C1,Global Investor
C1238,Individual,Catherine,Morales,1975-01-01,Female,Russia,Brussels,Investment,4.4,Yes,Direct,C1,Global Investor
C1239,Individual,Amber,Collins,1975-01-01,Male,Denmark,Dubai,Investment,3,No,Corporate,C1,Global Investor
C1240,Individual,Brandon,Montgomery,1975-01-01,Female,Australia,California,Investment,3.7,Yes,Website,C1,Global Investor
C1241,Individual,Hannah,Scott,1975-01-01,Male,USA,Nevada,Personal Use,4.4,No,Agency,C4,Luxury Investor
C1242,Individual,Sarah,Smith,1975-01-01,Female,USA,Arizona,Investment,3,Yes,Client,C2,First-Time Buyer
C1243,Individual,Laura,King,1975-01-01,Male,USA,Colorado,Personal Use,3.7,No,Direct,C1,Global Investor
C1244,Individual,Ashley,Jackson,1975-01-01,Female,USA,Oregon,Personal Use,4.4,Yes,Corporate,C2,First-Time Buyer
C1245,Individual,Lawrence,Griffin,1975-01-01,Male,USA,Washington,Investment,3,No,Website,C1,Global Investor
C1246,Individual,Virginia,Young,1975-01-01,Female,USA,Texas,Personal Use,3.7,Yes,Agency,C2,First-Time Buyer
C1247,Individual,Nicholas,Thomas,1975-01-01,Male,USA,Virginia,Personal Use,4.4,No,Client,C4,Luxury Investor
C1248,Individual,Peter,Reed,1975-01-01,Female,USA,Georgia,Investment,3,Yes,Direct,C2,First-Time Buyer
C1249,Individual,Andrea,White,1975-01-01,Male,UK,New York,Investment,3.7,No,Corporate,C1,Global Investor
C1250,Individual,Carol,Watson,1975-01-01,Female,Canada,Florida,Investment,4.4,Yes,Website,C1,Global Investor
C1251,Individual,Cheryl,Peterson,1975-01-01,Male,Germany,Utah,Investment,3,No,Agency,C1,Global Investor
C1252,Individual,Jose,Walker,1975-01-01,Female,France,Ohio,Investment,3.7,Yes,Client,C1,Global Investor
C1253,Individual,Anna,Ward,1975-01-01,Male,Belgium,London,Investment,4.4,No,Direct,C1,Global Investor
C1254,Corporate,Vantage,Co,1975-01-01,Other,Mexico,Berlin,Investment,3,Yes,Corporate,C3,Corporate Buyer
C1255,Individual,Margaret,Oconnor,1975-01-01,Male,Russia,Paris,Investment,3.7,No,Website,C1,Global Investor
C1256,Individual,Sharon,Gay,1975-01-01,Female,Denmark,Ontario,Investment,4.4,Yes,Agency,C1,Global Investor
C1257,Individual,Jonathan,Gross,1975-01-01,Male,Australia,Quebec,Investment,3,No,Client,C1,Global Investor
C1258,Individual,Sean,Co,1975-01-01,Female,USA,Brussels,Personal Use,3.7,Yes,Direct,C2,First-Time Buyer
C1259,Individual,Alexander,Wright,1975-01-01,Male,USA,Dubai,Personal Use,4.4,No,Corporate,C4,Luxury Investor
C1260,Individual,Lauren,Faulkner,1975-01-01,Female,USA,California,Investment,3,Yes,Website,C2,First-Time Buyer
C1261,Individual,Christine,Olsen,1975-01-01,Male,USA,Nevada,Personal Use,3.7,No,Agency,C1,Global Investor
C1262,Individual,Joyce,Mullins,1975-01-01,Female,USA,Arizona,Personal Use,4.4,Yes,Client,C2,First-Time Buyer
C1263,Individual,Kelly,Navarro,1975-01-01,Male,USA,Colorado,Investment,3,No,Direct,C1,Global Investor
C1264,Individual,Nancy,Guerra,1975-01-01,Female,USA,Oregon,Personal Use,3.7,Yes,Corporate,C2,First-Time Buyer
C1265,Individual,Kyle,Lucero,1975-01-01,Male,USA,Washington,Personal Use,4.4,No,Website,C4,Luxury Investor
C1266,Individual,Mark,Hickman,1975-01-01,Female,UK,Texas,Investment,3,Yes,Agency,C1,Global Investor
C1267,Individual,Janice,Oconnell,1975-01-01,Male,Canada,Virginia,Investment,3.7,No,Client,C1,Global Investor
C1268,Individual,Amy,Porter,1975-01-01,Female,Germany,Georgia,Investment,4.4,Yes,Direct,C1,Global Investor
C1269,Individual,Jason,Lynn,1975-01-01,Male,France,New York,Investment,3,No,Corporate,C1,Global Investor
C1270,Individual,Lauren,Curry,1975-01-01,Female,Belgium,Florida,Investment,3.7,Yes,Website,C1,Global Investor
C1271,Individual,Albert,Sharp,1975-01-01,Male,Mexico,Utah,Investment,4.4,No,Agency,C1,Global Investor
C1272,Individual,Deborah,Obrien,1975-01-01,Female,Russia,Ohio,Investment,3,Yes,Client,C1,Global Investor
C1273,Individual,Shirley,Nelson,1975-01-01,Male,Denmark,London,Investment,3.7,No,Direct,C1,Global Investor
C1274,Individual,William,Taylor,1975-01-01,Female,Australia,Berlin,Investment,4.4,Yes,Corporate,C1,Global Investor
C1275,Individual,Walter,Terrell,1975-01-01,Male,USA,Paris,Investment,3,No,Website,C1,Global Investor
C1276,Individual,Christopher,Gibson,1975-01-01,Female,USA,Ontario,Personal Use,3.7,Yes,Agency,C2,First-Time Buyer
C1277,Individual,Patrick,Reeves,1975-01-01,Male,USA,Quebec,Personal Use,4.4,No,Client,C4,Luxury Investor
C1278,Individual,Nathan,Weber,1975-01-01,Female,USA,Brussels,Investment,3,Yes,Direct,C2,First-Time Buyer
C1279,Individual,Evelyn,Phelps,1975-01-01,Male,USA,Dubai,Personal Use,3.7,No,Corporate,C1,Global Investor
C1280,Individual,Julia,Walker,1975-01-01,Female,USA,California,Personal Use,4.4,Yes,Website,C2,First-Time Buyer
C1281,Individual,Ronald,Hess,1975-01-01,Male,USA,Nevada,Investment,3,No,Agency,C1,Global Investor
C1282,Individual,Megan,Buchanan,1975-01-01,Female,USA,Arizona,Personal Use,3.7,Yes,Client,C2,First-Time Buyer
C1283,Individual,Kenneth,Robinson,1975-01-01,Male,UK,Colorado,Investment,4.4,No,Direct,C1,Global Investor
C1284,Individual,Gerald,Tate,1975-01-01,Female,Canada,Oregon,Investment,3,Yes,Corporate,C1,Global Investor
C1285,Individual,Stephen,Patrick,1975-01-01,Male,Germany,Washington,Investment,3.7,No,Website,C1,Global Investor
C1286,Individual,Elizabeth,Mendez,1975-01-01,Female,France,Texas,Investment,4.4,Yes,Agency,C1,Global Investor
C1287,Individual,Betty,Jensen,1975-01-01,Male,Belgium,Virginia,Investment,3,No,Client,C1,Global Investor
C1288,Individual,Sara,Hendricks,1975-01-01,Female,Mexico,Georgia,Investment,3.7,Yes,Direct,C1,Global Investor
C1289,Individual,Anthony,Espinoza,1975-01-01,Male,Russia,New York,Investment,4.4,No,Corporate,C1,Global Investor
C1290,Individual,Emma,Karenina,1975-01-01,Female,Denmark,Florida,Investment,3,Yes,Website,C1,Global Investor
C1291,Individual,Rebecca,Huff,1975-01-01,Male,Australia,Utah,Investment,3.7,No,Agency,C1,Global Investor
C1292,Corporate,Caldera,Co,1975-01-01,Other,USA,Ohio,Investment,4.4,No,Client,C3,Corporate Buyer
C1293,Individual,Melissa,Chandler,1975-01-01,Male,USA,London,Investment,3,No,Direct,C1,Global Investor
C1294,Individual,Aaron,Park,1975-01-01,Female,USA,Berlin,Personal Use,3.7,Yes,Corporate,C2,First-Time Buyer
C1295,Individual,Judy,Hunt,1975-01-01,Male,USA,Paris,Personal Use,4.4,No,Website,C4,Luxury Investor
C1296,Individual,Danielle,Mata,1975-01-01,Female,USA,Ontario,Investment,3,Yes,Agency,C2,First-Time Buyer
C1297,Individual,David,Mckee,1975-01-01,Male,USA,Quebec,Personal Use,3.7,No,Client,C1,Global Investor
C1298,Individual,Paul,Gilbert,1975-01-01,Female,USA,Brussels,Personal Use,4.4,Yes,Direct,C2,First-Time Buyer
C1299,Individual,Raymond,Li,1975-01-01,Male,USA,Dubai,Investment,3,No,Corporate,C1,Global Investor
C1300,Individual,Gloria,Riggs,1975-01-01,Female,UK,California,Investment,3.7,Yes,Website,C1,Global Investor
C1301,Individual,Jordan,Johns,1975-01-01,Male,Canada,Nevada,Investment,4.4,No,Agency,C1,Global Investor
C1302,Individual,Heather,Madden,1975-01-01,Female,Germany,Arizona,Investment,3,Yes,Client,C1,Global Investor
C1303,Individual,Katherine,Ewing,1975-01-01,Male,France,Colorado,Investment,3.7,No,Direct,C1,Global Investor
C1304,Individual,Emily,Walter,1975-01-01,Female,Belgium,Oregon,Investment,4.4,Yes,Corporate,C1,Global Investor
C1305,Individual,Susan,Franco,1975-01-01,Male,Mexico,Washington,Investment,3,No,Website,C1,Global Investor
C1306,Individual,Noah,Mora,1975-01-01,Female,Russia,Texas,Investment,3.7,Yes,Agency,C1,Global Investor
C1307,Individual,Joan,Kennedy,1975-01-01,Male,Denmark,Virginia,Investment,4.4,No,Client,C1,Global Investor
C1308,Individual,Ryan,Palmer,1975-01-01,Female,Australia,Georgia,Investment,3,Yes,Direct,C1,Global Investor
C1309,Individual,James,Vega,1975-01-01,Male,USA,New York,Personal Use,3.7,No,Corporate,C1,Global Investor
C1310,Individual,Ruth,Glass,1975-01-01,Female,USA,Florida,Personal Use,4.4,Yes,Website,C2,First-Time Buyer
C1311,Individual,Roger,Carr,1975-01-01,Male,USA,Utah,Investment,3,No,Agency,C1,Global Investor
C1312,Individual,Zachary,Marquez,1975-01-01,Female,USA,Ohio,Personal Use,3.7,Yes,Client,C2,First-Time Buyer
C1313,Individual,Lisa,Brown,1975-01-01,Male,USA,London,Personal Use,4.4,No,Direct,C4,Luxury Investor
C1314,Individual,Maria,Ramirez,1975-01-01,Female,USA,Berlin,Investment,3,Yes,Corporate,C2,First-Time Buyer
C1315,Individual,Samuel,Holland,1975-01-01,Male,USA,Paris,Personal Use,3.7,No,Website,C1,Global Investor
C1316,Individual,Edward,Cardenas,1975-01-01,Female,USA,Ontario,Personal Use,4.4,Yes,Agency,C2,First-Time Buyer
C1317,Individual,Justin,Williamson,1975-01-01,Male,UK,Quebec,Investment,3,No,Client,C1,Global Investor
C1318,Individual,Jesse,Rios,1975-01-01,Female,Canada,Brussels,Investment,3.7,Yes,Direct,C1,Global Investor
C1319,Individual,Samantha,Nielsen,1975-01-01,Male,Germany,Dubai,Investment,4.4,No,Corporate,C1,Global Investor
C1320,Individual,Daniel,Flowers,1975-01-01,Female,France,California,Investment,3,Yes,Website,C1,Global Investor
C1321,Individual,Diane,Hinton,1975-01-01,Male,Belgium,Nevada,Investment,3.7,No,Agency,C1,Global Investor
C1322,Individual,Charles,Greer,1975-01-01,Female,Mexico,Arizona,Investment,4.4,Yes,Client,C1,Global Investor
C1323,Individual,Keith,Nixon,1975-01-01,Male,Russia,Colorado,Investment,3,No,Direct,C1,Global Investor
C1324,Individual,Joshua,Berger,1975-01-01,Female,Denmark,Oregon,Investment,3.7,Yes,Corporate,C1,Global Investor
C1325,Individual,Stephanie,Fuller,1975-01-01,Male,Australia,Washington,Investment,4.4,No,Website,C1,Global Investor
C1326,Individual,Richard,Costa,1975-01-01,Female,USA,Texas,Investment,3,Yes,Agency,C2,First-Time Buyer
C1327,Individual,Judith,Lynch,1975-01-01,Male,USA,Virginia,Personal Use,3.7,No,Client,C1,Global Investor
C1328,Individual,Kimberly,Shea,1975-01-01,Female,USA,Georgia,Personal Use,4.4,Yes,Direct,C2,First-Time Buyer
C1329,Individual,George,Christensen,1975-01-01,Male,USA,New York,Investment,3,No,Corporate,C1,Global Investor
C1330,Corporate,Triton,Co,1975-01-01,Other,USA,Florida,Investment,3.7,No,Website,C3,Corporate Buyer
C1331,Individual,Madison,Owen,1975-01-01,Male,USA,Utah,Personal Use,4.4,No,Agency,C4,Luxury Investor
C1332,Individual,Douglas,Edwards,1975-01-01,Female,USA,Ohio,Investment,3,Yes,Client,C2,First-Time Buyer
C1333,Individual,Jessica,Merritt,1975-01-01,Male,USA,London,Personal Use,3.7,No,Direct,C1,Global Investor
C1334,Individual,Steven,Larsen,1975-01-01,Female,UK,Berlin,Investment,4.4,Yes,Corporate,C1,Global Investor
C1335,Individual,Nicole,Stein,1975-01-01,Male,Canada,Paris,Investment,3,No,Website,C1,Global Investor
C1336,Individual,Jennifer,Perry,1975-01-01,Female,Germany,Ontario,Investment,3.7,Yes,Agency,C1,Global Investor
C1337,Individual,Brian,Mueller,1975-01-01,Male,France,Quebec,Investment,4.4,No,Client,C1,Global Investor
C1338,Individual,Brenda,Ellis,1975-01-01,Female,Belgium,Brussels,Investment,3,Yes,Direct,C1,Global Investor
C1339,Individual,Timothy,Forbes,1975-01-01,Male,Mexico,Dubai,Investment,3.7,No,Corporate,C1,Global Investor
C1340,Individual,Debra,Grant,1975-01-01,Female,Russia,California,Investment,4.4,Yes,Website,C1,Global Investor
C1341,Individual,Austin,Fischer,1975-01-01,Male,Denmark,Nevada,Investment,3,No,Agency,C1,Global Investor
C1342,Individual,Austin,Howard,1975-01-01,Female,Australia,Arizona,Investment,3.7,Yes,Client,C1,Global Investor
C1343,Individual,Austin,Huang,1975-01-01,Male,USA,Colorado,Personal Use,4.4,No,Direct,C4,Luxury Investor
C1344,Individual,Austin,Meyer,1975-01-01,Female,USA,Oregon,Investment,3,Yes,Corporate,C2,First-Time Buyer
C1345,Individual,Kareem,Dorsey,1975-01-01,Male,USA,Washington,Personal Use,3.7,No,Website,C1,Global Investor
C1346,Individual,Trystan,Mack,1975-01-01,Female,USA,Texas,Personal Use,4.4,Yes,Agency,C2,First-Time Buyer
C1347,Individual,Kale,Petrova,1975-01-01,Male,USA,Virginia,Investment,3,No,Client,C1,Global Investor
C1348,Individual,Russell,Hanson,1975-01-01,Female,USA,Georgia,Personal Use,3.7,Yes,Direct,C2,First-Time Buyer
C1349,Individual,Marleez,Estes,1975-01-01,Male,USA,New York,Personal Use,4.4,No,Corporate,C4,Luxury Investor
C1350,Individual,Yurem,Miller,1975-01-01,Female,USA,Florida,Investment,3,Yes,Website,C2,First-Time Buyer
C1351,Individual,Xavier,Anderson,1975-01-01,Male,UK,Utah,Investment,3.7,No,Agency,C1,Global Investor
C1352,Individual,Kayden,Hurley,1975-01-01,Female,Canada,Ohio,Investment,4.4,Yes,Client,C1,Global Investor
C1353,Individual,Joaquin,Stewart,1975-01-01,Male,Germany,London,Investment,3,No,Direct,C1,Global Investor
C1354,Individual,Nicolas,Ali,1975-01-01,Female,France,Berlin,Investment,3.7,Yes,Corporate,C1,Global Investor
C1355,Individual,Laci,Bennett,1975-01-01,Male,Belgium,Paris,Investment,4.4,No,Website,C1,Global Investor
C1356,Individual,Kylax,Benitez,1975-01-01,Female,Mexico,Ontario,Investment,3,Yes,Agency,C1,Global Investor
C1357,Individual,Harley,Strong,1975-01-01,Male,Russia,Quebec,Investment,3.7,No,Client,C1,Global Investor
C1358,Individual,Esther,Roman,1975-01-01,Female,Denmark,Brussels,Investment,4.4,Yes,Direct,C1,Global Investor
C1359,Individual,Jaylynn,Blake,1975-01-01,Male,Australia,Dubai,Investment,3,No,Corporate,C1,Global Investor
C1360,Individual,Olivia,Shannon,1975-01-01,Female,USA,California,Personal Use,3.7,Yes,Website,C2,First-Time Buyer
C1361,Individual,Antonio,Glover,1975-01-01,Male,USA,Nevada,Personal Use,4.4,No,Agency,C4,Luxury Investor
C1362,Individual,Luke,Bray,1975-01-01,Female,USA,Arizona,Investment,3,Yes,Client,C2,First-Time Buyer
C1363,Individual,Anahi,Collier,1975-01-01,Male,USA,Colorado,Personal Use,3.7,No,Direct,C1,Global Investor
C1364,Individual,Camille,Simon,1975-01-01,Female,USA,Oregon,Personal Use,4.4,Yes,Corporate,C2,First-Time Buyer
C1365,Individual,Jesus,Steward,1975-01-01,Male,USA,Washington,Investment,3,No,Website,C1,Global Investor
C1366,Individual,Araceli,Bailey,1975-01-01,Female,USA,Texas,Personal Use,3.7,Yes,Agency,C2,First-Time Buyer
C1367,Individual,Cole,Choi,1975-01-01,Male,USA,Virginia,Personal Use,4.4,No,Client,C4,Luxury Investor
C1368,Corporate,Nexus,Co,1975-01-01,Other,UK,Georgia,Investment,3,Yes,Direct,C3,Corporate Buyer
C1369,Individual,Rodolfo,Michael,1975-01-01,Male,Canada,New York,Investment,3.7,No,Corporate,C1,Global Investor
C1370,Individual,Joseph,Chen,1975-01-01,Female,Germany,Florida,Investment,4.4,Yes,Website,C1,Global Investor
C1371,Individual,Grant,Hogan,1975-01-01,Male,France,Utah,Investment,3,No,Agency,C1,Global Investor
C1372,Individual,Ava,Fisher,1975-01-01,Female,Belgium,Ohio,Investment,3.7,Yes,Client,C1,Global Investor
C1373,Individual,Kyla,Turner,1975-01-01,Male,Mexico,London,Investment,4.4,No,Direct,C1,Global Investor
C1374,Individual,Alanna,Juarez,1975-01-01,Female,Russia,Berlin,Investment,3,Yes,Corporate,C1,Global Investor
C1375,Individual,Skylar,Shaffer,1975-01-01,Male,Denmark,Paris,Investment,3.7,No,Website,C1,Global Investor
C1376,Individual,Rodrigo,Leonard,1975-01-01,Female,Australia,Ontario,Investment,4.4,Yes,Agency,C1,Global Investor
C1377,Individual,Lydia,Pugh,1975-01-01,Male,USA,Quebec,Investment,3,No,Client,C1,Global Investor
C1378,Individual,Lauryn,Crane,1975-01-01,Female,USA,Brussels,Personal Use,3.7,Yes,Direct,C2,First-Time Buyer
C1379,Individual,Diego,Irwin,1975-01-01,Male,USA,Dubai,Personal Use,4.4,No,Corporate,C4,Luxury Investor
C1380,Individual,Victor,Stout,1975-01-01,Female,USA,California,Investment,3,Yes,Website,C2,First-Time Buyer
C1381,Individual,Scarlet,Simmons,1975-01-01,Male,USA,Nevada,Personal Use,3.7,No,Agency,C1,Global Investor
C1382,Individual,Janelle,Villarreal,1975-01-01,Female,USA,Arizona,Personal Use,4.4,Yes,Client,C2,First-Time Buyer
C1383,Individual,Aleksandra,Melton,1975-01-01,Male,USA,Colorado,Investment,3,No,Direct,C1,Global Investor
C1384,Individual,Conner,Fritz,1975-01-01,Female,USA,Oregon,Personal Use,3.7,Yes,Corporate,C2,First-Time Buyer
C1385,Individual,Zain,Morrison,1975-01-01,Male,UK,Washington,Investment,4.4,No,Website,C1,Global Investor
C1386,Individual,Maia,Wyatt,1975-01-01,Female,Canada,Texas,Investment,3,Yes,Agency,C1,Global Investor
C1387,Individual,Jordyn,Robles,1975-01-01,Male,Germany,Virginia,Investment,3.7,No,Client,C1,Global Investor
